"Year","Quarter","Month","DayofMonth","DayOfWeek","FlightDate","Reporting_Airline","DOT_ID_Reporting_Airline","IATA_CODE_Reporting_Airline","Tail_Number","Flight_Number_Reporting_Airline","OriginAirportID","OriginAirportSeqID","OriginCityMarketID","Origin","OriginCityName","OriginState","OriginStateFips","OriginStateName","OriginWac","DestAirportID","DestAirportSeqID","DestCityMarketID","Dest","DestCityName","DestState","DestStateFips","DestStateName","DestWac","CRSDepTime","DepTime","DepDelay","DepDelayMinutes","DepDel15","DepartureDelayGroups","DepTimeBlk","TaxiOut","WheelsOff","WheelsOn","TaxiIn","CRSArrTime","ArrTime","ArrDelay","ArrDelayMinutes","ArrDel15","ArrivalDelayGroups","ArrTimeBlk","Cancelled","CancellationCode","Diverted","CRSElapsedTime","ActualElapsedTime","AirTime","Flights","Distance","DistanceGroup","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay","FirstDepTime","TotalAddGTime","LongestAddGTime","DivAirportLandings","DivReachedDest","DivActualElapsedTime","DivArrDelay","DivDistance","Div1Airport","Div1AirportID","Div1AirportSeqID","Div1WheelsOn","Div1TotalGTime","Div1LongestGTime","Div1WheelsOff","Div1TailNum","Div2Airport","Div2AirportID","Div2AirportSeqID","Div2WheelsOn","Div2TotalGTime","Div2LongestGTime","Div2WheelsOff","Div2TailNum","Div3Airport","Div3AirportID","Div3AirportSeqID","Div3WheelsOn","Div3TotalGTime","Div3LongestGTime","Div3WheelsOff","Div3TailNum","Div4Airport","Div4AirportID","Div4AirportSeqID","Div4WheelsOn","Div4TotalGTime","Div4LongestGTime","Div4WheelsOff","Div4TailNum","Div5Airport","Div5AirportID","Div5AirportSeqID","Div5WheelsOn","Div5TotalGTime","Div5LongestGTime","Div5WheelsOff","Div5TailNum",
2024,1,2,15,4,2024-02-15,"UA",19977,"UA","N851UA","645",11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,"1130","1129",-1.00,0.00,0.00,-1,"1100-1159",13.00,"1142","1256",5.00,"1317","1301",-16.00,0.00,0.00,-2,"1300-1359",0.00,"",0.00,167.00,152.00,134.00,1.00,916.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,15,4,2024-02-15,"UA",19977,"UA","N873UA","574",14771,1477104,32457,"SFO","San Francisco, CA","CA","06","California",91,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,"1649","1744",55.00,55.00,1.00,3,"1600-1659",16.00,"1800","1843",4.00,"1808","1847",39.00,39.00,1.00,2,"1800-1859",0.00,"",0.00,79.00,63.00,43.00,1.00,262.00,2,0.00,0.00,0.00,0.00,39.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,14,3,2024-02-14,"UA",19977,"UA","N882UA","2367",14771,1477104,32457,"SFO","San Francisco, CA","CA","06","California",91,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,"1046","1040",-6.00,0.00,0.00,-1,"1000-1059",23.00,"1103","1145",3.00,"1211","1148",-23.00,0.00,0.00,-2,"1200-1259",0.00,"",0.00,85.00,68.00,42.00,1.00,262.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,14,3,2024-02-14,"UA",19977,"UA","N27205","2097",14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,14771,1477104,32457,"SFO","San Francisco, CA","CA","06","California",91,"1910","1927",17.00,17.00,1.00,1,"1900-1959",17.00,"1944","2033",12.00,"2028","2045",17.00,17.00,1.00,1,"2000-2059",0.00,"",0.00,78.00,78.00,49.00,1.00,262.00,2,17.00,0.00,0.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,14,3,2024-02-14,"UA",19977,"UA","N27205","2053",14771,1477104,32457,"SFO","San Francisco, CA","CA","06","California",91,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,"1647","1705",18.00,18.00,1.00,1,"1600-1659",20.00,"1725","1810",4.00,"1805","1814",9.00,9.00,0.00,0,"1800-1859",0.00,"",0.00,78.00,69.00,45.00,1.00,262.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,14,3,2024-02-14,"UA",19977,"UA","N882UA","1969",14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,"1307","1259",-8.00,0.00,0.00,-1,"1300-1359",9.00,"1308","1604",7.00,"1634","1611",-23.00,0.00,0.00,-2,"1600-1659",0.00,"",0.00,147.00,132.00,116.00,1.00,916.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,14,3,2024-02-14,"UA",19977,"UA","N808UA","1418",14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,"0515","0511",-4.00,0.00,0.00,-1,"0001-0559",12.00,"0523","0821",6.00,"0842","0827",-15.00,0.00,0.00,-1,"0800-0859",0.00,"",0.00,147.00,136.00,118.00,1.00,916.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,14,3,2024-02-14,"UA",19977,"UA","N806UA","1187",14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,14771,1477104,32457,"SFO","San Francisco, CA","CA","06","California",91,"1415","1402",-13.00,0.00,0.00,-1,"1400-1459",34.00,"1436","1525",9.00,"1532","1534",2.00,2.00,0.00,0,"1500-1559",0.00,"",0.00,77.00,92.00,49.00,1.00,262.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,14,3,2024-02-14,"UA",19977,"UA","N883UA","744",11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,"1935","1926",-9.00,0.00,0.00,-1,"1900-1959",21.00,"1947","2106",3.00,"2118","2109",-9.00,0.00,0.00,-1,"2100-2159",0.00,"",0.00,163.00,163.00,139.00,1.00,916.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,14,3,2024-02-14,"UA",19977,"UA","N806UA","645",11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,"1132","1135",3.00,3.00,0.00,0,"1100-1159",20.00,"1155","1302",5.00,"1315","1307",-8.00,0.00,0.00,-1,"1300-1359",0.00,"",0.00,163.00,152.00,127.00,1.00,916.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,14,3,2024-02-14,"UA",19977,"UA","N440UA","355",14771,1477104,32457,"SFO","San Francisco, CA","CA","06","California",91,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,"2243","2242",-1.00,0.00,0.00,-1,"2200-2259",22.00,"2304","2348",13.00,"0001","0001",0.00,0.00,0.00,0,"0001-0559",0.00,"",0.00,78.00,79.00,44.00,1.00,262.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,13,2,2024-02-13,"UA",19977,"UA","N881UA","2367",14771,1477104,32457,"SFO","San Francisco, CA","CA","06","California",91,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,"1046","1041",-5.00,0.00,0.00,-1,"1000-1059",13.00,"1054","1138",3.00,"1211","1141",-30.00,0.00,0.00,-2,"1200-1259",0.00,"",0.00,85.00,60.00,44.00,1.00,262.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,13,2,2024-02-13,"UA",19977,"UA","N76528","2097",14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,14771,1477104,32457,"SFO","San Francisco, CA","CA","06","California",91,"1910","1934",24.00,24.00,1.00,1,"1900-1959",14.00,"1948","2033",9.00,"2028","2042",14.00,14.00,0.00,0,"2000-2059",0.00,"",0.00,78.00,68.00,45.00,1.00,262.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,13,2,2024-02-13,"UA",19977,"UA","N76528","2053",14771,1477104,32457,"SFO","San Francisco, CA","CA","06","California",91,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,"1647","1759",72.00,72.00,1.00,4,"1600-1659",17.00,"1816","1900",5.00,"1805","1905",60.00,60.00,1.00,4,"1800-1859",0.00,"",0.00,78.00,66.00,44.00,1.00,262.00,2,0.00,0.00,0.00,0.00,60.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,13,2,2024-02-13,"UA",19977,"UA","N881UA","1969",14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,"1307","1259",-8.00,0.00,0.00,-1,"1300-1359",10.00,"1309","1608",4.00,"1634","1612",-22.00,0.00,0.00,-2,"1600-1659",0.00,"",0.00,147.00,133.00,119.00,1.00,916.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,13,2,2024-02-13,"UA",19977,"UA","N894UA","1418",14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,"0515","0508",-7.00,0.00,0.00,-1,"0001-0559",28.00,"0536","0829",7.00,"0842","0836",-6.00,0.00,0.00,-1,"0800-0859",0.00,"",0.00,147.00,148.00,113.00,1.00,916.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,13,2,2024-02-13,"UA",19977,"UA","N875UA","1187",14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,14771,1477104,32457,"SFO","San Francisco, CA","CA","06","California",91,"1415","1400",-15.00,0.00,0.00,-1,"1400-1459",16.00,"1416","1507",5.00,"1532","1512",-20.00,0.00,0.00,-2,"1500-1559",0.00,"",0.00,77.00,72.00,51.00,1.00,262.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,13,2,2024-02-13,"UA",19977,"UA","N808UA","744",11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,"1935","1932",-3.00,0.00,0.00,-1,"1900-1959",13.00,"1945","2059",2.00,"2118","2101",-17.00,0.00,0.00,-2,"2100-2159",0.00,"",0.00,163.00,149.00,134.00,1.00,916.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,13,2,2024-02-13,"UA",19977,"UA","N875UA","645",11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,"1132","1125",-7.00,0.00,0.00,-1,"1100-1159",17.00,"1142","1256",8.00,"1315","1304",-11.00,0.00,0.00,-1,"1300-1359",0.00,"",0.00,163.00,159.00,134.00,1.00,916.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,2,5,2024-02-02,"UA",19977,"UA","N872UA","744",11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,"1935","1931",-4.00,0.00,0.00,-1,"1900-1959",13.00,"1944","2055",5.00,"2118","2100",-18.00,0.00,0.00,-2,"2100-2159",0.00,"",0.00,163.00,149.00,131.00,1.00,916.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,2,5,2024-02-02,"UA",19977,"UA","N821UA","645",11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,"1132","1122",-10.00,0.00,0.00,-1,"1100-1159",13.00,"1135","1246",31.00,"1315","1317",2.00,2.00,0.00,0,"1300-1359",0.00,"",0.00,163.00,175.00,131.00,1.00,916.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,1,4,2024-02-01,"UA",19977,"UA","N469UA","2367",14771,1477104,32457,"SFO","San Francisco, CA","CA","06","California",91,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,"1046","1050",4.00,4.00,0.00,0,"1000-1059",15.00,"1105","1151",3.00,"1211","1154",-17.00,0.00,0.00,-2,"1200-1259",0.00,"",0.00,85.00,64.00,46.00,1.00,262.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,1,4,2024-02-01,"UA",19977,"UA","N76532","2097",14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,14771,1477104,32457,"SFO","San Francisco, CA","CA","06","California",91,"1910","1858",-12.00,0.00,0.00,-1,"1900-1959",49.00,"1947","2035",4.00,"2028","2039",11.00,11.00,0.00,0,"2000-2059",0.00,"",0.00,78.00,101.00,48.00,1.00,262.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,1,4,2024-02-01,"UA",19977,"UA","N76532","2053",14771,1477104,32457,"SFO","San Francisco, CA","CA","06","California",91,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,"1647","1645",-2.00,0.00,0.00,-1,"1600-1659",21.00,"1706","1749",9.00,"1805","1758",-7.00,0.00,0.00,-1,"1800-1859",0.00,"",0.00,78.00,73.00,43.00,1.00,262.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,1,4,2024-02-01,"UA",19977,"UA","N469UA","1969",14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,"1307","1300",-7.00,0.00,0.00,-1,"1300-1359",25.00,"1325","1618",6.00,"1634","1624",-10.00,0.00,0.00,-1,"1600-1659",0.00,"",0.00,147.00,144.00,113.00,1.00,916.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,1,4,2024-02-01,"UA",19977,"UA","N872UA","1418",14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,"0515","0548",33.00,33.00,1.00,2,"0001-0559",10.00,"0558","0850",5.00,"0842","0855",13.00,13.00,0.00,0,"0800-0859",0.00,"",0.00,147.00,127.00,112.00,1.00,916.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,1,4,2024-02-01,"UA",19977,"UA","N875UA","1187",14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,14771,1477104,32457,"SFO","San Francisco, CA","CA","06","California",91,"1415","1426",11.00,11.00,0.00,0,"1400-1459",15.00,"1441","1555",5.00,"1532","1600",28.00,28.00,1.00,1,"1500-1559",0.00,"",0.00,77.00,94.00,74.00,1.00,262.00,2,0.00,0.00,28.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,1,4,2024-02-01,"UA",19977,"UA","N881UA","744",11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,"1935","1957",22.00,22.00,1.00,1,"1900-1959",18.00,"2015","2127",4.00,"2118","2131",13.00,13.00,0.00,0,"2100-2159",0.00,"",0.00,163.00,154.00,132.00,1.00,916.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,1,4,2024-02-01,"UA",19977,"UA","N875UA","645",11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,"1132","1125",-7.00,0.00,0.00,-1,"1100-1159",18.00,"1143","1259",8.00,"1315","1307",-8.00,0.00,0.00,-1,"1300-1359",0.00,"",0.00,163.00,162.00,136.00,1.00,916.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,23,5,2024-02-23,"UA",19977,"UA","N824UA","645",11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,"1130","1122",-8.00,0.00,0.00,-1,"1100-1159",11.00,"1133","1246",24.00,"1317","1310",-7.00,0.00,0.00,-1,"1300-1359",0.00,"",0.00,167.00,168.00,133.00,1.00,916.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,23,5,2024-02-23,"UA",19977,"UA","N823UA","574",14771,1477104,32457,"SFO","San Francisco, CA","CA","06","California",91,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,"1649","1710",21.00,21.00,1.00,1,"1600-1659",16.00,"1726","1815",5.00,"1808","1820",12.00,12.00,0.00,0,"1800-1859",0.00,"",0.00,79.00,70.00,49.00,1.00,262.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,22,4,2024-02-22,"UA",19977,"UA","N830UA","2367",14771,1477104,32457,"SFO","San Francisco, CA","CA","06","California",91,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,"1046","1039",-7.00,0.00,0.00,-1,"1000-1059",17.00,"1056","1140",3.00,"1210","1143",-27.00,0.00,0.00,-2,"1200-1259",0.00,"",0.00,84.00,64.00,44.00,1.00,262.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,22,4,2024-02-22,"UA",19977,"UA","N839UA","2097",14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,14771,1477104,32457,"SFO","San Francisco, CA","CA","06","California",91,"1907","2224",197.00,197.00,1.00,12,"1900-1959",17.00,"2241","2330",5.00,"2025","2335",190.00,190.00,1.00,12,"2000-2059",0.00,"",0.00,78.00,71.00,49.00,1.00,262.00,2,0.00,0.00,190.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,22,4,2024-02-22,"UA",19977,"UA","N830UA","1969",14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,"1306","1315",9.00,9.00,0.00,0,"1300-1359",29.00,"1344","1631",9.00,"1632","1640",8.00,8.00,0.00,0,"1600-1659",0.00,"",0.00,146.00,145.00,107.00,1.00,916.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,22,4,2024-02-22,"UA",19977,"UA","N479UA","1757",14771,1477104,32457,"SFO","San Francisco, CA","CA","06","California",91,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,"2240","2255",15.00,15.00,1.00,1,"2200-2259",34.00,"2329","0015",3.00,"2356","0018",22.00,22.00,1.00,1,"2300-2359",0.00,"",0.00,76.00,83.00,46.00,1.00,262.00,2,15.00,0.00,7.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,22,4,2024-02-22,"UA",19977,"UA","N833UA","1509",14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,14771,1477104,32457,"SFO","San Francisco, CA","CA","06","California",91,"1413","1416",3.00,3.00,0.00,0,"1400-1459",16.00,"1432","1524",6.00,"1531","1530",-1.00,0.00,0.00,-1,"1500-1559",0.00,"",0.00,78.00,74.00,52.00,1.00,262.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,22,4,2024-02-22,"UA",19977,"UA","N17244","1418",14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,"0515","0506",-9.00,0.00,0.00,-1,"0001-0559",13.00,"0519","0803",8.00,"0841","0811",-30.00,0.00,0.00,-2,"0800-0859",0.00,"",0.00,146.00,125.00,104.00,1.00,916.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,22,4,2024-02-22,"UA",19977,"UA","N429UA","1095",14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,14771,1477104,32457,"SFO","San Francisco, CA","CA","06","California",91,"0725","0800",35.00,35.00,1.00,2,"0700-0759",30.00,"0830","0915",8.00,"0845","0923",38.00,38.00,1.00,2,"0800-0859",0.00,"",0.00,80.00,83.00,45.00,1.00,262.00,2,0.00,0.00,38.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,22,4,2024-02-22,"UA",19977,"UA","N432UA","744",11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,"1925","1929",4.00,4.00,0.00,0,"1900-1959",12.00,"1941","2058",5.00,"2111","2103",-8.00,0.00,0.00,-1,"2100-2159",0.00,"",0.00,166.00,154.00,137.00,1.00,916.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,22,4,2024-02-22,"UA",19977,"UA","N833UA","645",11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,"1130","1136",6.00,6.00,0.00,0,"1100-1159",29.00,"1205","1326",7.00,"1317","1333",16.00,16.00,1.00,1,"1300-1359",0.00,"",0.00,167.00,177.00,141.00,1.00,916.00,4,6.00,0.00,10.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,22,4,2024-02-22,"UA",19977,"UA","N839UA","574",14771,1477104,32457,"SFO","San Francisco, CA","CA","06","California",91,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,"1649","1653",4.00,4.00,0.00,0,"1600-1659",14.00,"1707","1755",4.00,"1808","1759",-9.00,0.00,0.00,-1,"1800-1859",0.00,"",0.00,79.00,66.00,48.00,1.00,262.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,21,3,2024-02-21,"UA",19977,"UA","N899UA","2367",14771,1477104,32457,"SFO","San Francisco, CA","CA","06","California",91,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,"1046","1056",10.00,10.00,0.00,0,"1000-1059",23.00,"1119","1204",3.00,"1210","1207",-3.00,0.00,0.00,-1,"1200-1259",0.00,"",0.00,84.00,71.00,45.00,1.00,262.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,21,3,2024-02-21,"UA",19977,"UA","N448UA","2097",14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,14771,1477104,32457,"SFO","San Francisco, CA","CA","06","California",91,"1907","1919",12.00,12.00,0.00,0,"1900-1959",15.00,"1934","2022",5.00,"2025","2027",2.00,2.00,0.00,0,"2000-2059",0.00,"",0.00,78.00,68.00,48.00,1.00,262.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,21,3,2024-02-21,"UA",19977,"UA","N899UA","1969",14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,"1306","1259",-7.00,0.00,0.00,-1,"1300-1359",9.00,"1308","1556",7.00,"1632","1603",-29.00,0.00,0.00,-2,"1600-1659",0.00,"",0.00,146.00,124.00,108.00,1.00,916.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,21,3,2024-02-21,"UA",19977,"UA","N429UA","1757",14771,1477104,32457,"SFO","San Francisco, CA","CA","06","California",91,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,"2240","2242",2.00,2.00,0.00,0,"2200-2259",16.00,"2258","2340",3.00,"2356","2343",-13.00,0.00,0.00,-1,"2300-2359",0.00,"",0.00,76.00,61.00,42.00,1.00,262.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,21,3,2024-02-21,"UA",19977,"UA","N830UA","1509",14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,14771,1477104,32457,"SFO","San Francisco, CA","CA","06","California",91,"1413","1424",11.00,11.00,0.00,0,"1400-1459",29.00,"1453","1551",5.00,"1531","1556",25.00,25.00,1.00,1,"1500-1559",0.00,"",0.00,78.00,92.00,58.00,1.00,262.00,2,0.00,0.00,25.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
